11.3,2011-01-28 20:42:59 UTC,-73.999022,40.739146,-73.990369,40.717866,1,0
7.7,2011-06-27 04:28:06 UTC,-73.987443,40.729221,-73.979013,40.758641,1,1
10.5,2011-04-03 00:54:53 UTC,-73.982539,40.735725,-73.954797,40.778388,1,2
16.2,2009-04-10 04:11:56 UTC,-74.001945,40.740505,-73.91385,40.758559,1,3
33.5,2014-02-24 18:22:00 UTC,-73.993372,40.753382,-73.8609,40.732897,2,4
6.9,2011-12-10 00:25:23 UTC,-73.996237,40.721848,-73.989416,40.718052,1,5
6.1,2012-09-01 14:30:19 UTC,-73.977048,40.758461,-73.984899,40.744693,2,6
9.5,2012-11-08 13:28:07 UTC,-73.969402,40.757545,-73.950049,40.776079,1,7
9.0,2014-07-15 11:37:25 UTC,-73.979318,40.760949,-73.95767,40.773724,1,8
3.3,2009-11-09 18:06:58 UTC,-73.955675,40.779154,-73.961172,40.772368,1,9
17.0,2014-09-14 21:52:28 UTC,-73.993789,40.749181,-73.951233,40.770045,2,10
12.5,2010-02-25 20:14:00 UTC,-73.921475,40.850072,-73.92196,40.851203,3,11
9.5,2013-12-06 14:55:00 UTC,-73.977698,40.756532,-73.975307,40.761362,6,12
7.0,2013-01-23 18:22:03 UTC,-73.984717,40.740185,-73.994878,40.733967,2,13
6.5,2010-02-25 20:14:00 UTC,-73.974858,40.751708,-73.968745,40.765835,1,14
6.5,2014-04-05 23:53:18 UTC,-73.994944,40.750174,-74.004966,40.741399,1,15
57.33,2013-12-09 15:03:00 UTC,-73.781123,40.645032,-73.98674,40.750117,1,16
4.0,2014-10-14 18:52:03 UTC,-73.945399,40.774312,-73.952514,40.776852,1,17
57.33,2013-12-09 15:03:00 UTC,-73.782812,40.64441,-73.982442,40.771547,1,18
57.33,2013-12-21 06:21:00 UTC,-73.982702,40.73953,-73.776382,40.645802,1,19
7.5,2015-01-19 08:18:56 UTC,-73.98986053466797,40.76724624633789,-73.98897552490234,40.75223159790039,1,20
9.0,2014-02-24 18:22:00 UTC,-74.00427,40.747922,-73.98207,40.746297,1,21
18.1,2009-04-16 23:37:48 UTC,-73.982341,40.773349,-74.001974,40.708084,2,22
14.1,2012-06-29 04:32:36 UTC,-73.98893,40.726817,-73.954809,40.725432,2,23
12.0,2012-10-17 11:13:44 UTC,-73.966471,40.770689,-73.990027,40.741095,2,24
17.7,2009-08-20 23:20:07 UTC,-73.956228,40.775818,-74.007388,40.707193,2,25
26.9,2011-03-19 03:32:00 UTC,-73.996315,40.74313,-73.969475,40.647775,5,26
4.0,2013-05-02 14:14:35 UTC,-73.970302,40.796478,-73.966242,40.799669,1,27
7.3,2011-04-07 15:38:26 UTC,-73.977219,40.755586,-73.977045,40.755442,1,28
5.5,2013-12-24 20:57:22 UTC,-73.945498,40.790333,-73.949204,40.801746,1,29
25.3,2012-06-08 06:05:42 UTC,-73.97974,40.76289,-73.861776,40.768401,1,30
4.0,2014-04-15 20:43:11 UTC,-73.988705,40.722409,-73.989553,40.726187,4,31
8.9,2010-11-08 20:02:50 UTC,-73.952608,40.776847,-73.979107,40.743755,1,32
7.7,2009-08-24 11:17:19 UTC,-73.992489,40.76762,-73.988761,40.752679,1,33
5.8,2009-02-24 23:44:22 UTC,-73.986531,40.757109,-73.97403,40.750545,4,34
6.0,2013-06-25 20:34:47 UTC,-74.008558,40.745348,-73.995798,40.750448,1,35
13.5,2014-09-04 01:04:22 UTC,-73.939801,40.750197,-73.990497,40.761113,3,36
8.1,2011-07-27 21:16:33 UTC,-73.870136,40.77348,-73.866952,40.768605,1,37
8.1,2010-03-26 02:29:37 UTC,-73.982225,40.776409,-73.97344,40.755316,2,38
19.0,2015-05-19 09:00:10 UTC,-73.94542694091797,40.7740592956543,-74.00272369384766,40.742313385009766,1,39
5.7,2012-02-21 11:53:00 UTC,-73.965705,40.763185,-73.977282,40.75822,1,40
11.3,2012-07-05 14:18:00 UTC,-73.98853,40.723122,-74.00886,40.7109,1,41
12.0,2014-08-16 13:46:19 UTC,-73.999385,40.759473,-74.000009,40.723582,1,42
13.5,2014-02-24 18:22:00 UTC,-73.989732,40.702617,-73.989302,40.665585,5,43
4.9,2011-05-26 19:53:34 UTC,-73.953149,40.767646,-73.961258,40.759375,1,44
6.5,2013-04-18 08:48:00 UTC,-73.982615,40.746075,-73.970822,40.75935,1,45
4.9,2012-02-23 14:24:07 UTC,-73.973046,40.755643,-73.981816,40.756428,1,46
6.9,2011-04-14 14:35:27 UTC,-73.982016,40.764017,-73.98537,40.751232,1,47
5.7,2009-01-30 13:48:25 UTC,-73.999827,40.738109,-73.988598,40.738683,2,48
9.3,2010-02-25 20:14:00 UTC,-73.9816,40.766027,-74.006988,40.73867,1,49
9.3,2009-07-20 18:29:02 UTC,-73.977473,40.753662,-73.952525,40.773314,1,50
45.5,2013-12-21 06:21:00 UTC,-73.99662,40.763015,-73.961825,40.720275,1,51
3.7,2011-03-24 09:56:53 UTC,-73.949169,40.773329,-73.955841,40.773745,2,52
6.1,2010-02-25 20:14:00 UTC,-73.964942,40.791778,-73.964227,40.803957,3,53
6.5,2015-05-19 09:00:10 UTC,-73.98151397705078,40.74668884277344,-73.98204803466797,40.75806427001953,1,54
10.0,2014-05-20 23:09:00 UTC,-73.978717,40.772532,-73.9911,40.750377,1,55
7.5,2013-12-06 14:55:00 UTC,-73.996335,40.686147,-73.978935,40.684615,1,56
14.1,2011-03-19 03:32:00 UTC,-73.994098,40.75136,-73.988542,40.702453,3,57
9.7,2012-07-05 14:18:00 UTC,-73.993725,40.74812,-73.974692,40.759557,1,58
6.1,2011-12-03 10:28:00 UTC,-73.952225,40.771955,-73.971435,40.781832,2,59
6.5,2013-04-18 08:48:00 UTC,-73.972178,40.765757,-73.980637,40.759322,1,60
22.1,2010-03-09 20:50:49 UTC,-73.982667,40.739206,-73.836418,40.720249,1,61
4.9,2009-09-30 08:50:27 UTC,-74.008322,40.721816,-74.000162,40.729107,1,62
4.5,2012-03-04 00:57:00 UTC,-73.998987,40.739458,-74.006702,40.744238,3,63
9.0,2014-07-11 15:47:07 UTC,-73.974039,40.751259,-73.975672,40.758513,1,64
9.0,2013-09-09 11:39:06 UTC,-73.995304,40.73664,-73.985003,40.727997,1,65
3.7,2010-06-26 16:11:30 UTC,-73.987394,40.72474,-73.989059,40.729905,2,66
7.0,2014-02-24 18:22:00 UTC,-73.988765,40.753892,-73.990932,40.739602,1,67
21.3,2010-04-09 08:48:40 UTC,-74.009152,40.716896,-73.945065,40.657066,1,68
39.87,2010-12-21 13:08:00 UTC,-74.011733,40.70792,-73.872722,40.774333,5,69
12.5,2009-08-13 20:16:04 UTC,-73.999888,40.741257,-73.978707,40.78817,1,70
49.8,2012-02-21 11:53:00 UTC,-73.784,40.648662,-73.975317,40.757567,1,71
6.5,2014-04-11 00:16:56 UTC,-73.991638,40.726197,-74.002752,40.72742,1,72
17.0,2013-04-18 08:48:00 UTC,-73.78171,40.645042,-73.751487,40.677552,5,73
4.9,2010-02-25 20:14:00 UTC,-73.98157,40.778823,-73.973247,40.787852,1,74
5.5,2014-12-22 19:41:41 UTC,-73.994239,40.741139,-73.981301,40.741447,1,75
10.9,2011-11-27 18:09:42 UTC,-73.981703,40.752154,-73.984707,40.726493,2,76
4.9,2011-12-03 10:28:00 UTC,-73.992588,40.763527,-73.982038,40.775408,1,77
6.9,2009-08-28 08:11:07 UTC,-73.990572,40.750876,-73.980641,40.753337,1,78
9.7,2011-01-02 19:24:36 UTC,-74.006291,40.734123,-73.981465,40.761714,1,79
4.1,2009-09-17 10:34:25 UTC,-73.951976,40.769375,-73.959769,40.773573,1,80
16.5,2011-07-23 23:01:41 UTC,-74.008123,40.712029,-73.988159,40.737678,1,81
7.5,2015-04-27 21:37:36 UTC,-73.97085571289062,40.75843811035156,-73.98179626464844,40.759830474853516,1,82
3.5,2012-09-12 09:18:44 UTC,-73.997483,40.741565,-73.997665,40.736206,1,83
13.7,2010-05-06 18:27:55 UTC,-73.974417,40.790902,-73.965758,40.754312,1,84
7.3,2012-06-23 17:07:10 UTC,-73.998573,40.722771,-73.989084,40.736486,1,85
